"date","event","rating","viewers","show","year","month"
2017-01-30,"WWE RAW #1236",0,3615000,"raw",2017,1
2017-01-23,"WWE RAW #1235",0,3292000,"raw",2017,1
2017-01-16,"WWE RAW #1234",0,3270000,"raw",2017,1
2017-01-09,"WWE RAW #1233",0,2907000,"raw",2017,1
2017-01-02,"WWE RAW #1232",0,3047000,"raw",2017,1
2016-12-26,"WWE RAW #1231",0,2855000,"raw",2016,12
2016-12-19,"WWE RAW #1230",0,2955000,"raw",2016,12
2016-12-12,"WWE RAW #1229",0,2758000,"raw",2016,12
2016-12-05,"WWE RAW #1228",0,2976000,"raw",2016,12
2016-11-28,"WWE RAW #1227",0,3111000,"raw",2016,11
2016-11-21,"WWE RAW #1226",0,3002000,"raw",2016,11
2016-11-14,"WWE RAW #1225",0,2877000,"raw",2016,11
2016-11-07,"WWE RAW #1224",0,2767000,"raw",2016,11
2016-10-31,"WWE RAW #1223",0,2600000,"raw",2016,10
2016-10-24,"WWE RAW #1222",0,2819000,"raw",2016,10
2016-10-17,"WWE RAW #1221",0,3130000,"raw",2016,10
2016-10-10,"WWE RAW #1220",0,2760000,"raw",2016,10
2016-10-03,"WWE RAW #1219",0,2797000,"raw",2016,10
2016-09-26,"WWE RAW #1218",1.75,2478000,"raw",2016,9
2016-09-19,"WWE RAW #1217",1.97,2684000,"raw",2016,9
2016-09-12,"WWE RAW #1216",1.88,2690000,"raw",2016,9
2016-09-05,"WWE RAW #1215",2.11,3069000,"raw",2016,9
2016-08-29,"WWE RAW #1214",2.38,3413000,"raw",2016,8
2016-08-22,"WWE RAW #1213",2.34,3315000,"raw",2016,8
2016-08-15,"WWE RAW #1212",2.12,2915000,"raw",2016,8
2016-08-08,"WWE RAW #1211",2.05,2911000,"raw",2016,8
2016-08-01,"WWE RAW #1210",2.3,3314000,"raw",2016,8
2016-07-25,"WWE RAW #1209",2.36,3338000,"raw",2016,7
2016-07-18,"WWE RAW #1208",0,3133000,"raw",2016,7
2016-07-11,"WWE RAW #1207",0,3170000,"raw",2016,7
2016-07-04,"WWE RAW #1206",1.87,2658000,"raw",2016,7
2016-06-27,"WWE RAW #1205",2.21,3093000,"raw",2016,6
2016-06-20,"WWE RAW #1204",2.44,3467000,"raw",2016,6
2016-06-13,"WWE RAW #1203",2.03,2970000,"raw",2016,6
2016-06-06,"WWE RAW #1202",2.28,3255000,"raw",2016,6
2016-05-30,"WWE RAW #1201",0,3229000,"raw",2016,5
2016-05-23,"WWE RAW #1200",2.29,3268000,"raw",2016,5
2016-05-16,"WWE RAW #1199",0,3190000,"raw",2016,5
2016-05-09,"WWE RAW #1198",2.26,3238000,"raw",2016,5
2016-05-02,"WWE RAW #1197",2.35,3433000,"raw",2016,5
2016-04-25,"WWE RAW #1196",2.2,3128000,"raw",2016,4
2016-04-18,"WWE RAW #1195",2.32,3336000,"raw",2016,4
2016-04-11,"WWE RAW #1194",0,3529000,"raw",2016,4
2016-04-04,"WWE RAW #1193",2.93,4093000,"raw",2016,4
2016-03-28,"WWE RAW #1192",0,3764000,"raw",2016,3
2016-03-21,"WWE RAW #1191",0,3393000,"raw",2016,3
2016-03-14,"WWE RAW #1190",2.51,3457000,"raw",2016,3
2016-03-07,"WWE RAW #1189",2.59,3551000,"raw",2016,3
2016-02-29,"WWE RAW #1188",2.63,3724000,"raw",2016,2
2016-02-22,"WWE RAW #1187",2.73,3884000,"raw",2016,2
2016-02-15,"WWE RAW #1186",0,3477000,"raw",2016,2
2016-02-08,"WWE RAW #1185",2.65,3726000,"raw",2016,2
2016-02-01,"WWE RAW #1184",2.38,3383000,"raw",2016,2
2016-01-25,"WWE RAW #1183",2.93,4098000,"raw",2016,1
2016-01-18,"WWE RAW #1182",2.45,3496000,"raw",2016,1
2016-01-11,"WWE RAW #1181",2.36,3323000,"raw",2016,1
2016-01-04,"WWE RAW #1180",2.49,3575000,"raw",2016,1
2015-12-28,"WWE RAW #1179",2.47,3536000,"raw",2015,12
2015-12-21,"WWE RAW #1178 - 2015 Slammy Awards",2.33,3376000,"raw",2015,12
2015-12-14,"WWE RAW #1177",2.66,3885000,"raw",2015,12
2015-12-07,"WWE RAW #1176",2.15,3054000,"raw",2015,12
2015-11-30,"WWE RAW #1175",2.21,3168000,"raw",2015,11
2015-11-23,"WWE RAW #1174",2.16,2964000,"raw",2015,11
2015-11-16,"WWE RAW #1173",2.28,3293000,"raw",2015,11
2015-11-09,"WWE RAW #1172",2.23,3173000,"raw",2015,11
2015-11-02,"WWE RAW #1171",2.32,3248000,"raw",2015,11
2015-10-26,"WWE RAW #1170",2.46,3354000,"raw",2015,10
2015-10-19,"WWE RAW #1169",2.21,3357000,"raw",2015,10
2015-10-12,"WWE RAW #1168",2.33,3285000,"raw",2015,10
2015-10-05,"WWE RAW #1167",2.35,3378000,"raw",2015,10
2015-09-28,"WWE RAW #1166",2.33,3330000,"raw",2015,9
2015-09-21,"WWE RAW #1165",2.47,3349000,"raw",2015,9
2015-09-14,"WWE RAW #1164",2.42,3397000,"raw",2015,9
2015-09-07,"WWE RAW #1163",2.44,3894000,"raw",2015,9
2015-08-31,"WWE RAW #1162",2.73,3828000,"raw",2015,8
2015-08-24,"WWE RAW #1161",2.72,3721000,"raw",2015,8
2015-08-17,"WWE RAW #1160",2.73,3777000,"raw",2015,8
2015-08-10,"WWE RAW #1159",2.71,3838000,"raw",2015,8
2015-08-03,"WWE RAW #1158",2.65,3701000,"raw",2015,8
2015-07-27,"WWE RAW #1157",2.64,3671000,"raw",2015,7
2015-07-20,"WWE RAW #1156",2.8,3804000,"raw",2015,7
2015-07-13,"WWE RAW #1155",2.52,3531000,"raw",2015,7
2015-07-06,"WWE RAW #1154",2.65,3647000,"raw",2015,7
2015-06-29,"WWE RAW #1153",2.51,3463000,"raw",2015,6
2015-06-22,"WWE RAW #1152",2.63,3671000,"raw",2015,6
2015-06-15,"WWE RAW #1151",2.83,4113000,"raw",2015,6
2015-06-08,"WWE RAW #1150",2.59,3645000,"raw",2015,6
2015-06-01,"WWE RAW #1149",2.79,3973000,"raw",2015,6
2015-05-25,"WWE RAW #1148",2.55,3590000,"raw",2015,5
2015-05-18,"WWE RAW #1147",2.87,3985000,"raw",2015,5
2015-05-11,"WWE RAW #1146",2.67,3687000,"raw",2015,5
2015-05-04,"WWE RAW #1145",2.55,3573000,"raw",2015,5
2015-04-27,"WWE RAW #1144",2.68,3756000,"raw",2015,4
2015-04-20,"WWE RAW #1143",2.84,4038000,"raw",2015,4
2015-04-13,"WWE RAW #1142",2.72,3666000,"raw",2015,4
2015-04-06,"WWE RAW #1141",2.81,3964000,"raw",2015,4
2015-03-30,"WWE RAW #1140",3.68,5364000,"raw",2015,3
2015-03-23,"WWE RAW #1139",3.03,4188000,"raw",2015,3
2015-03-16,"WWE RAW #1138",2.73,3919000,"raw",2015,3
2015-03-09,"WWE RAW #1137",2.85,3858000,"raw",2015,3
2015-03-02,"WWE RAW #1136",2.82,3825000,"raw",2015,3
2015-02-23,"WWE RAW #1135",2.97,4122000,"raw",2015,2
2015-02-16,"WWE RAW #1134",3,3997000,"raw",2015,2
2015-02-09,"WWE RAW #1133",2.72,3658000,"raw",2015,2
2015-02-02,"WWE RAW #1132",3.02,4292000,"raw",2015,2
2015-01-26,"WWE RAW #1131",3.28,4420000,"raw",2015,1
2015-01-19,"WWE RAW #1130 - A RAW Reunion",3.03,4100000,"raw",2015,1
2015-01-12,"WWE RAW #1129",2.71,3905000,"raw",2015,1
2015-01-05,"WWE RAW #1128",2.8,3762000,"raw",2015,1
2014-12-29,"WWE RAW #1127",2.51,3459000,"raw",2014,12
2014-12-22,"WWE RAW #1126 - A RAW Christmas",2.57,3631000,"raw",2014,12
2014-12-15,"WWE RAW #1125",2.66,3522000,"raw",2014,12
2014-12-08,"WWE RAW #1124 - 2014 Slammy Awards",2.66,3706000,"raw",2014,12
2014-12-01,"WWE RAW #1123",2.79,3883000,"raw",2014,12
2014-11-24,"WWE RAW #1122",3.07,4246000,"raw",2014,11
2014-11-17,"WWE RAW #1121",2.75,3772000,"raw",2014,11
2014-11-10,"WWE RAW #1120",2.75,3930000,"raw",2014,11
2014-11-03,"WWE RAW #1119",2.84,4040000,"raw",2014,11
2014-10-27,"WWE RAW #1118",2.71,3745000,"raw",2014,10
2014-10-20,"WWE RAW #1117",2.75,3695000,"raw",2014,10
2014-10-13,"WWE RAW #1116",2.73,3751000,"raw",2014,10
2014-10-06,"WWE RAW #1115",2.63,3797000,"raw",2014,10
2014-09-29,"WWE RAW #1114",2.83,4039000,"raw",2014,9
2014-09-22,"WWE RAW #1113",2.69,3879000,"raw",2014,9
2014-09-15,"WWE RAW #1112",2.79,3826000,"raw",2014,9
2014-09-08,"WWE RAW #1111",2.88,3986000,"raw",2014,9
2014-09-01,"WWE RAW #1110",2.81,3920000,"raw",2014,9
2014-08-25,"WWE RAW #1109",2.88,3973000,"raw",2014,8
2014-08-18,"WWE RAW #1108",3.04,4194000,"raw",2014,8
2014-08-11,"WWE RAW #1107",3.06,4300000,"raw",2014,8
2014-08-04,"WWE RAW #1106",2.86,4048000,"raw",2014,8
2014-07-28,"WWE RAW #1105",3.06,4318000,"raw",2014,7
2014-07-21,"WWE RAW #1104",3.15,4432000,"raw",2014,7
2014-07-14,"WWE RAW #1103",2.83,4153000,"raw",2014,7
2014-07-07,"WWE RAW #1102",2.9,4381000,"raw",2014,7
2014-06-30,"WWE RAW #1101",2.94,4332000,"raw",2014,6
2014-06-23,"WWE RAW #1100",2.84,4031000,"raw",2014,6
2014-06-16,"WWE RAW #1099",2.9,4123000,"raw",2014,6
2014-06-09,"WWE RAW #1098",2.93,4119000,"raw",2014,6
2014-06-02,"WWE RAW #1097",2.94,4146000,"raw",2014,6
2014-05-26,"WWE RAW #1096",2.64,3602000,"raw",2014,5
2014-05-19,"WWE RAW #1095",2.72,3763000,"raw",2014,5
2014-05-12,"WWE RAW #1094",2.88,4006000,"raw",2014,5
2014-05-05,"WWE RAW #1093",3.02,4276000,"raw",2014,5
2014-04-28,"WWE RAW #1092",3.25,4610000,"raw",2014,4
2014-04-21,"WWE RAW #1091",2.97,4139000,"raw",2014,4
2014-04-14,"WWE RAW #1090 - Ultimate Warrior Tribute Show",3.26,4770000,"raw",2014,4
2014-04-07,"WWE RAW #1089",3.7,5145000,"raw",2014,4
2014-03-31,"WWE RAW #1088",3.14,4391000,"raw",2014,3
2014-03-24,"WWE RAW #1087",3.07,4272000,"raw",2014,3
2014-03-17,"WWE RAW #1086",2.98,4075000,"raw",2014,3
2014-03-10,"WWE RAW #1085",3.09,4369000,"raw",2014,3
2014-03-03,"WWE RAW #1084",3.26,4576000,"raw",2014,3
2014-02-24,"WWE RAW #1083",3.31,4661000,"raw",2014,2
2014-02-17,"WWE RAW #1082",3.08,4364000,"raw",2014,2
2014-02-10,"WWE RAW #1081",3.14,4329000,"raw",2014,2
2014-02-03,"WWE RAW #1080",3.15,4211000,"raw",2014,2
2014-01-27,"WWE RAW #1079",3.24,4719000,"raw",2014,1
2014-01-20,"WWE RAW #1078",3.46,4869000,"raw",2014,1
2014-01-13,"WWE RAW #1077",3.12,4403000,"raw",2014,1
2014-01-06,"WWE RAW #1076 - Old School",3.23,4538000,"raw",2014,1
2013-12-30,"WWE RAW #1075 - New Year's RAW",2.97,4129000,"raw",2013,12
2013-12-23,"WWE RAW #1074 - RAW Christmas",2.68,3821000,"raw",2013,12
2013-12-16,"WWE RAW #1073",2.95,4112000,"raw",2013,12
2013-12-09,"WWE RAW #1072 - 2013 Slammy Awards",2.84,4152000,"raw",2013,12
2013-12-02,"WWE RAW #1071",2.65,3541000,"raw",2013,12
2013-11-25,"WWE RAW #1070",2.93,4135000,"raw",2013,11
2013-11-18,"WWE RAW #1069 - RAW Country",2.73,3802000,"raw",2013,11
2013-11-11,"WWE RAW #1068",2.73,3768000,"raw",2013,11
2013-11-04,"WWE RAW #1067",2.75,3887000,"raw",2013,11
2013-10-28,"WWE RAW #1066",2.98,4155000,"raw",2013,10
2013-10-21,"WWE RAW #1065",2.71,3825000,"raw",2013,10
2013-10-14,"WWE RAW #1064",2.88,3992000,"raw",2013,10
2013-10-07,"WWE RAW #1063",2.65,3706000,"raw",2013,10
2013-09-30,"WWE RAW #1062",2.68,3583000,"raw",2013,9
2013-09-23,"WWE RAW #1061",2.81,3739000,"raw",2013,9
2013-09-16,"WWE RAW #1060",2.96,4013000,"raw",2013,9
2013-09-09,"WWE RAW #1059",2.91,3885000,"raw",2013,9
2013-09-02,"WWE RAW #1058",2.85,3937000,"raw",2013,9
2013-08-26,"WWE RAW #1057",3.07,4190000,"raw",2013,8
2013-08-19,"WWE RAW #1056",3.24,4298000,"raw",2013,8
2013-08-12,"WWE RAW #1055",2.95,4111000,"raw",2013,8
2013-08-05,"WWE RAW #1054",2.96,4178000,"raw",2013,8
2013-07-29,"WWE RAW #1053",2.87,3768000,"raw",2013,7
2013-07-22,"WWE RAW #1052",3.04,4005000,"raw",2013,7
2013-07-15,"WWE RAW #1051",3.04,4101000,"raw",2013,7
2013-07-08,"WWE RAW #1050",3.1,4170000,"raw",2013,7
2013-07-01,"WWE RAW #1049",2.89,3960000,"raw",2013,7
2013-06-24,"WWE RAW #1048",2.9,3980000,"raw",2013,6
2013-06-17,"WWE RAW #1047",3,4150000,"raw",2013,6
2013-06-10,"WWE RAW #1046",3.04,3990000,"raw",2013,6
2013-06-03,"WWE RAW #1045",2.66,3676000,"raw",2013,6
2013-05-27,"WWE RAW #1044 - Bret Hart Appreciation Night",2.82,3945000,"raw",2013,5
2013-05-20,"WWE RAW #1043",2.96,4227000,"raw",2013,5
2013-05-13,"WWE RAW #1042",2.92,4047000,"raw",2013,5
2013-05-06,"WWE RAW #1041",2.89,3917000,"raw",2013,5
2013-04-29,"WWE RAW #1040",0,4285000,"raw",2013,4
2013-04-22,"WWE RAW #1039",3.14,4400000,"raw",2013,4
2013-04-15,"WWE RAW #1038",3.08,4149000,"raw",2013,4
2013-04-08,"WWE RAW #1037",3.45,4610000,"raw",2013,4
2013-04-01,"WWE RAW #1036",3.1,4305000,"raw",2013,4
2013-03-25,"WWE RAW #1035",3.24,4617000,"raw",2013,3
2013-03-18,"WWE RAW #1034",3.09,4260000,"raw",2013,3
2013-03-11,"WWE RAW #1033 - Paul Bearer Tribute Show",3.36,4813000,"raw",2013,3
2013-03-04,"WWE RAW #1032 - Old School",3.54,5018000,"raw",2013,3
2013-02-25,"WWE RAW #1031",3.46,4707000,"raw",2013,2
2013-02-18,"WWE RAW #1030",3.3,4662000,"raw",2013,2
2013-02-11,"WWE RAW #1029",3.16,4260000,"raw",2013,2
2013-02-04,"WWE RAW #1028",3.56,4810000,"raw",2013,2
2013-01-28,"WWE RAW #1027 - RAW Roulette",3.68,5020000,"raw",2013,1
2013-01-21,"WWE RAW #1026",3.04,4320000,"raw",2013,1
2013-01-14,"WWE RAW #1025",3.18,4550000,"raw",2013,1
2013-01-07,"WWE RAW #1024",3.1,4420000,"raw",2013,1
2012-12-31,"WWE RAW #1023 - Champions Choice",2.31,3552000,"raw",2012,12
2012-12-24,"WWE RAW #1022",2.2,3143000,"raw",2012,12
2012-12-17,"WWE RAW #1021",2.89,3910000,"raw",2012,12
2012-12-10,"WWE RAW #1020",2.67,3764000,"raw",2012,12
2012-12-03,"WWE RAW #1019",2.55,3437000,"raw",2012,12
2012-11-26,"WWE RAW #1018",2.7,3920000,"raw",2012,11
2012-11-19,"WWE RAW #1017",2.72,3840000,"raw",2012,11
2012-11-12,"WWE RAW #1016",2.9,4190000,"raw",2012,11
2012-11-05,"WWE RAW #1015",2.8,4076000,"raw",2012,11
2012-10-29,"WWE RAW #1014",2.94,4100000,"raw",2012,10
2012-10-22,"WWE RAW #1013",2.48,3550000,"raw",2012,10
2012-10-15,"WWE RAW #1012",2.79,3990000,"raw",2012,10
2012-10-08,"WWE RAW #1011",2.78,4070000,"raw",2012,10
2012-10-01,"WWE RAW #1010",2.54,3500000,"raw",2012,10
2012-09-24,"WWE RAW #1009",2.72,3790000,"raw",2012,9
2012-09-17,"WWE RAW #1008",2.87,4050000,"raw",2012,9
2012-09-10,"WWE RAW #1007",2.88,4136000,"raw",2012,9
2012-09-03,"WWE RAW #1006",2.83,4203000,"raw",2012,9
2012-08-27,"WWE RAW #1005",3.1,4481000,"raw",2012,8
2012-08-20,"WWE RAW #1004",3.1,4478000,"raw",2012,8
2012-08-13,"WWE RAW #1003",2.84,4134000,"raw",2012,8
2012-08-06,"WWE RAW #1002",3.08,4370000,"raw",2012,8
2012-07-30,"WWE RAW #1001",3.08,4494000,"raw",2012,7
2012-07-23,"WWE RAW #1000",3.84,6020000,"raw",2012,7
2012-07-16,"WWE RAW #999",3.44,4880000,"raw",2012,7
2012-07-09,"WWE RAW #998",3.17,4410000,"raw",2012,7
2012-07-02,"WWE RAW #997",3.2,0,"raw",2012,7
2012-06-25,"WWE RAW #996",3.28,4710000,"raw",2012,6
2012-06-18,"WWE RAW #995",3.42,4960000,"raw",2012,6
2012-06-11,"WWE RAW #994",3.24,4620000,"raw",2012,6
2012-06-04,"WWE RAW #993",2.92,4280000,"raw",2012,6
2012-05-28,"WWE RAW #992",2.7,3915000,"raw",2012,5
2012-05-07,"WWE RAW #989",3.03,4310000,"raw",2012,5
2012-04-30,"WWE RAW #988",0,4880000,"raw",2012,4
2012-04-23,"WWE RAW #987",3.07,4380000,"raw",2012,4
2012-04-16,"WWE RAW #986",3.08,4390000,"raw",2012,4
2012-04-09,"WWE RAW #985",0,4290000,"raw",2012,4
2012-04-02,"WWE RAW #984",3.4,5015000,"raw",2012,4
2012-03-26,"WWE RAW #983",3.04,4443000,"raw",2012,3
2012-03-19,"WWE RAW #982",3.09,4380000,"raw",2012,3
2012-03-12,"WWE RAW #981",3.27,4820000,"raw",2012,3
2012-03-05,"WWE RAW #980",3.2,4609000,"raw",2012,3
2012-02-27,"WWE RAW #979",3.13,4650000,"raw",2012,2
2012-02-20,"WWE RAW #978",3.2,4629000,"raw",2012,2
2012-02-13,"WWE RAW #977",3.25,4620000,"raw",2012,2
2012-02-06,"WWE RAW #976",3.3,4619000,"raw",2012,2
2012-01-30,"WWE RAW #975",3.55,5220000,"raw",2012,1
2012-01-23,"WWE RAW #974",3.18,4620000,"raw",2012,1
2012-01-16,"WWE RAW #973",3.01,4290000,"raw",2012,1
2012-01-09,"WWE RAW #972",2.9,0,"raw",2012,1
2012-01-02,"WWE RAW #971",3.11,4430000,"raw",2012,1
2011-12-26,"WWE RAW #970",2.93,0,"raw",2011,12
2011-12-19,"WWE RAW #969",2.92,4300000,"raw",2011,12
2011-12-05,"WWE RAW #967",2.97,0,"raw",2011,12
2011-11-28,"WWE RAW #966",3.2,0,"raw",2011,11
2011-11-21,"WWE RAW #965",3.24,0,"raw",2011,11
2011-11-14,"WWE RAW #964",3.25,0,"raw",2011,11
2011-11-07,"WWE RAW #963",2.88,0,"raw",2011,11
2011-10-31,"WWE RAW #962",3.1,0,"raw",2011,10
2011-10-24,"WWE RAW #961",3.31,0,"raw",2011,10
2011-10-17,"WWE RAW #960",3.1,0,"raw",2011,10
2011-10-10,"WWE RAW #959",3.25,0,"raw",2011,10
2011-10-03,"WWE RAW #958",3.05,0,"raw",2011,10
2011-09-26,"WWE RAW #957",2.92,0,"raw",2011,9
2011-09-19,"WWE RAW #956",3,0,"raw",2011,9
2011-09-12,"WWE RAW #955",2.71,0,"raw",2011,9
2011-09-05,"WWE RAW #954",3,0,"raw",2011,9
2011-08-29,"WWE RAW #953",3.15,0,"raw",2011,8
2011-08-22,"WWE RAW #952",2.97,0,"raw",2011,8
2011-08-15,"WWE RAW #951",3.27,0,"raw",2011,8
2011-08-08,"WWE RAW #950",3.09,0,"raw",2011,8
2011-08-01,"WWE RAW #949",3.3,0,"raw",2011,8
2011-07-25,"WWE RAW #948",3.2,0,"raw",2011,7
2011-07-11,"WWE RAW #946",2.9,0,"raw",2011,7
2011-06-27,"WWE RAW #944",3.1,0,"raw",2011,6
2011-06-20,"WWE RAW #943",3.1,0,"raw",2011,6
2011-06-13,"WWE RAW #942",3.05,0,"raw",2011,6
2011-06-06,"WWE RAW #941",3.2,0,"raw",2011,6
2011-05-30,"WWE RAW #940",3.1,0,"raw",2011,5
2011-05-23,"WWE RAW #939",3.4,0,"raw",2011,5
2011-05-16,"WWE RAW #938",3.08,0,"raw",2011,5
2011-05-09,"WWE RAW #937",3.2,0,"raw",2011,5
2011-05-02,"WWE RAW #936",3.45,0,"raw",2011,5
2011-04-25,"WWE RAW #935",3.51,0,"raw",2011,4
2011-04-18,"WWE RAW #934",3.1,0,"raw",2011,4
2011-04-11,"WWE RAW #933",3.4,0,"raw",2011,4
2011-04-04,"WWE RAW #932",3.82,0,"raw",2011,4
2011-03-28,"WWE RAW #931",3.8,0,"raw",2011,3
2011-03-21,"WWE RAW #930",3.3,0,"raw",2011,3
2011-03-14,"WWE RAW #929",3.6,0,"raw",2011,3
2011-03-07,"WWE RAW #928",3.92,0,"raw",2011,3
2011-02-28,"WWE RAW #927",3.82,0,"raw",2011,2
2011-02-21,"WWE RAW #926",3.85,0,"raw",2011,2
2011-02-14,"WWE RAW #925",3.14,0,"raw",2011,2
2011-02-07,"WWE RAW #924",3.31,0,"raw",2011,2
2011-01-31,"WWE RAW #923",3.47,0,"raw",2011,1
2011-01-24,"WWE RAW #922",3.29,0,"raw",2011,1
2011-01-17,"WWE RAW #921",3.27,0,"raw",2011,1
2011-01-10,"WWE RAW #920",3.05,0,"raw",2011,1
2011-01-03,"WWE RAW #919",3.1,0,"raw",2011,1
2010-12-27,"WWE RAW #918",3.09,0,"raw",2010,12
2010-12-20,"WWE RAW #917",3.28,0,"raw",2010,12
2010-12-13,"WWE RAW #916",3.06,0,"raw",2010,12
2010-12-06,"WWE RAW #915",3.13,0,"raw",2010,12
2010-11-29,"WWE RAW #914",3.14,0,"raw",2010,11
2010-11-22,"WWE RAW #913",3.3,0,"raw",2010,11
2010-11-15,"WWE RAW #912",3.1,0,"raw",2010,11
2010-11-08,"WWE RAW #911",3.1,0,"raw",2010,11
2010-11-01,"WWE RAW #910",3.26,0,"raw",2010,11
2010-10-25,"WWE RAW #909",3.1,0,"raw",2010,10
2010-10-18,"WWE RAW #908",3.09,0,"raw",2010,10
2010-10-11,"WWE RAW #907",2.9,0,"raw",2010,10
2010-10-04,"WWE RAW #906",3.31,0,"raw",2010,10
2010-09-27,"WWE RAW #905",2.74,0,"raw",2010,9
2010-09-20,"WWE RAW #904",2.8,0,"raw",2010,9
2010-09-13,"WWE RAW #903",3,0,"raw",2010,9
2010-09-06,"WWE RAW #902",3,0,"raw",2010,9
2010-08-30,"WWE RAW #901 - 900th Episode Celebration",3.5,0,"raw",2010,8
2010-08-23,"WWE RAW #900",3.2,0,"raw",2010,8
2010-08-16,"WWE RAW #899",3.3,0,"raw",2010,8
2010-08-09,"WWE RAW #898",3.3,0,"raw",2010,8
2010-08-02,"WWE RAW #897",3.3,0,"raw",2010,8
2010-07-26,"WWE RAW #896",3.5,0,"raw",2010,7
2010-07-19,"WWE RAW #895",3.4,0,"raw",2010,7
2010-07-12,"WWE RAW #894",3.3,0,"raw",2010,7
2010-07-05,"WWE RAW #893",3.35,0,"raw",2010,7
2010-06-28,"WWE RAW #892",3.28,0,"raw",2010,6
2010-06-21,"WWE RAW #891",3.52,0,"raw",2010,6
2010-06-14,"WWE RAW #890",3.42,0,"raw",2010,6
2010-06-07,"WWE RAW #889",3.1,0,"raw",2010,6
2010-05-31,"WWE RAW #888",3.2,0,"raw",2010,5
2010-05-24,"WWE RAW #887",3.11,0,"raw",2010,5
2010-05-17,"WWE RAW #886",3.44,0,"raw",2010,5
2010-05-10,"WWE RAW #885",3.05,0,"raw",2010,5
2010-05-03,"WWE RAW #884",3.03,0,"raw",2010,5
2010-04-26,"WWE RAW #883",3.07,0,"raw",2010,4
2010-04-19,"WWE RAW #882",3.06,0,"raw",2010,4
2010-04-12,"WWE RAW #881",3.2,0,"raw",2010,4
2010-04-05,"WWE RAW #880",3.15,0,"raw",2010,4
2010-03-29,"WWE RAW #879",3.66,0,"raw",2010,3
2010-03-22,"WWE RAW #878",3.24,0,"raw",2010,3
2010-03-15,"WWE RAW #877",3.71,0,"raw",2010,3
2010-03-08,"WWE RAW #876",3.38,0,"raw",2010,3
2010-03-01,"WWE RAW #875",3.67,0,"raw",2010,3
2010-02-22,"WWE RAW #874",3.8,0,"raw",2010,2
2010-02-15,"WWE RAW #873",3.4,0,"raw",2010,2
2010-02-08,"WWE RAW #872",3.59,0,"raw",2010,2
2010-02-01,"WWE RAW #871",3.63,0,"raw",2010,2
2010-01-25,"WWE RAW #870",3.58,0,"raw",2010,1
2010-01-18,"WWE RAW #869",3.55,0,"raw",2010,1
2010-01-11,"WWE RAW #868",3.73,0,"raw",2010,1
2010-01-04,"WWE RAW #867",3.62,0,"raw",2010,1
2009-12-28,"WWE RAW #866",3.6,0,"raw",2009,12
2009-12-21,"WWE RAW #865",3.18,0,"raw",2009,12
2009-12-14,"WWE RAW #864",3.29,0,"raw",2009,12
2009-12-07,"WWE RAW #863",3.23,0,"raw",2009,12
2009-11-30,"WWE RAW #862",3.15,0,"raw",2009,11
2009-11-23,"WWE RAW #861",3.23,0,"raw",2009,11
2009-11-16,"WWE RAW #860",3.5,0,"raw",2009,11
2009-11-09,"WWE RAW #859",3.1,0,"raw",2009,11
2009-11-02,"WWE RAW #858",3.45,0,"raw",2009,11
2009-10-26,"WWE RAW #857",3.7,0,"raw",2009,10
2009-10-19,"WWE RAW #856",3.33,0,"raw",2009,10
2009-10-12,"WWE RAW #855",3.3,0,"raw",2009,10
2009-10-05,"WWE RAW #854",3.3,0,"raw",2009,10
2009-09-28,"WWE RAW #853",3.11,0,"raw",2009,9
2009-09-21,"WWE RAW #852",3.45,0,"raw",2009,9
2009-09-14,"WWE RAW #851",3.49,0,"raw",2009,9
2009-09-07,"WWE RAW #850",3.83,0,"raw",2009,9
2009-08-31,"WWE RAW #849",3.64,0,"raw",2009,8
2009-08-24,"WWE RAW #848",3.93,0,"raw",2009,8
2009-08-17,"WWE RAW #847",3.8,0,"raw",2009,8
2009-08-10,"WWE RAW #846",3.8,0,"raw",2009,8
2009-08-03,"WWE RAW #845",3.55,0,"raw",2009,8
2009-07-27,"WWE RAW #844",3.95,0,"raw",2009,7
2009-07-20,"WWE RAW #843",3.5,0,"raw",2009,7
2009-07-13,"WWE RAW #842",3.5,0,"raw",2009,7
2009-07-06,"WWE RAW #841",3.61,0,"raw",2009,7
2009-06-29,"WWE RAW #840",3.87,0,"raw",2009,6
2009-06-22,"WWE RAW #839",4.5,0,"raw",2009,6
2009-06-08,"WWE RAW #837",3.61,0,"raw",2009,6
2009-06-01,"WWE RAW #836",3.43,0,"raw",2009,6
2009-05-25,"WWE RAW #835",3.23,0,"raw",2009,5
2009-05-18,"WWE RAW #834",3.59,0,"raw",2009,5
2009-05-11,"WWE RAW #833",3.29,0,"raw",2009,5
2009-05-04,"WWE RAW #832",3.3,0,"raw",2009,5
2009-04-27,"WWE RAW #831",3.42,0,"raw",2009,4
2009-04-20,"WWE RAW #830",3.74,0,"raw",2009,4
2009-04-13,"WWE RAW #829",3.73,0,"raw",2009,4
2009-04-06,"WWE RAW #828",3.92,0,"raw",2009,4
2009-03-30,"WWE RAW #827",3.55,0,"raw",2009,3
2009-03-23,"WWE RAW #826",3.49,0,"raw",2009,3
2009-03-16,"WWE RAW #825",3.62,0,"raw",2009,3
2009-03-09,"WWE RAW #824",3.66,0,"raw",2009,3
2009-03-02,"WWE RAW #823",3.82,0,"raw",2009,3
2009-02-23,"WWE RAW #822",4.1,0,"raw",2009,2
